method,file,subset,exp,threshold,ap,dataset
STAPLE,2358_mask.png,train,1,0.85,0.19863014,mScarlet_in_PAG
STAPLE,2358_mask.png,train,1,0.8999999999999999,0.08695652,mScarlet_in_PAG
STAPLE,2358_mask.png,train,1,0.95,0.011560693,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.5,0.65254235,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.55,0.6386555,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.6,0.58536583,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.65,0.53543305,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.7,0.42335767,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.75,0.3265306,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.8,0.2037037,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.85,0.12716763,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.8999999999999999,0.048387095,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.95,0.020942409,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.5,0.56565654,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.55,0.56565654,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.6,0.56565654,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.65,0.55,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.7,0.55,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.75,0.5048544,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.8,0.4351852,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.85,0.33620688,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.8999999999999999,0.1923077,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.95,0.026490066,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.5,0.7090909,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.55,0.6936937,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.6,0.6936937,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.65,0.6785714,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.7,0.6347826,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.75,0.45736435,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.8,0.30555555,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.85,0.13939394,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.8999999999999999,0.06818182,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.95,0.016216217,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.5,0.65625,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.55,0.65625,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.6,0.622449,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.65,0.622449,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.7,0.57425743,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.75,0.5588235,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.8,0.5,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.85,0.30327868,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.8999999999999999,0.13571429,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.95,0.025806451,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.5,0.58196723,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.55,0.53174603,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.6,0.4846154,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.65,0.45112783,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.7,0.42962962,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.75,0.36879432,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.8,0.28666666,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.85,0.19875777,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.8999999999999999,0.06043956,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.95,0.0052083335,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.5,0.58278143,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.55,0.57236844,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.6,0.5519481,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.65,0.5419355,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.7,0.49375,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.75,0.41420117,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.8,0.320442,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.85,0.18905473,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.8999999999999999,0.07174888,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.95,0.017021276,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.5,0.4144144,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.55,0.38938054,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.6,0.38938054,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.65,0.38938054,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.7,0.35344827,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.75,0.30833334,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.8,0.27642277,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.85,0.16296296,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.8999999999999999,0.06802721,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.95,0.0064102565,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.5,0.73109245,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.55,0.6885246,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.6,0.63492066,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.65,0.56060606,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.7,0.47142857,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.75,0.35526314,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.8,0.21893491,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.85,0.14444445,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.8999999999999999,0.08994709,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.95,0.04568528,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.5,0.66964287,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.55,0.6403509,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.6,0.62608695,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.65,0.5982906,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.7,0.58474576,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.75,0.5327869,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.8,0.4496124,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.85,0.23841059,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.8999999999999999,0.1,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.95,0.010810811,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.5,0.6229508,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.55,0.5714286,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.6,0.5631579,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.65,0.546875,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.7,0.5,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.75,0.44878048,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.8,0.29130435,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.85,0.16470589,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.8999999999999999,0.060714286,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.95,0.0,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.5,0.5882353,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.55,0.5502392,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.6,0.5069767,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.65,0.47272727,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.7,0.44,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.75,0.36134455,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.8,0.30120483,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.85,0.21804512,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.8999999999999999,0.10958904,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.95,0.018867925,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.5,0.4702381,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.55,0.46153846,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.6,0.46153846,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.65,0.4360465,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.7,0.42774567,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.75,0.38764045,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.8,0.35714287,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.85,0.24747474,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.8999999999999999,0.11261261,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.95,0.016460905,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.5,0.56682026,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.55,0.5525114,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.6,0.51111114,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.65,0.44067797,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.7,0.33333334,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.75,0.22743683,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.8,0.15646258,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.85,0.118421055,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.8999999999999999,0.08280255,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.95,0.0625,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.5,0.5762712,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.55,0.52459013,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.6,0.5081081,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.65,0.46842104,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.7,0.43076923,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.75,0.37438422,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.8,0.31603774,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.85,0.2183406,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.8999999999999999,0.1027668,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.95,0.010869565,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.5,0.7925926,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.55,0.76642334,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.6,0.7285714,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.65,0.6923077,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.7,0.6689655,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.75,0.64625853,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.8,0.5220126,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.85,0.43195266,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.8999999999999999,0.24102564,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.95,0.03862661,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.5,0.52307695,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.55,0.5114504,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.6,0.48872182,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.65,0.47761193,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.7,0.47761193,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.75,0.47761193,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.8,0.4452555,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.85,0.33783785,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.8999999999999999,0.2375,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.95,0.042105265,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.5,0.6708861,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.55,0.6603774,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.6,0.63975155,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.65,0.6097561,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.7,0.5529412,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.75,0.45856354,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.8,0.32,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.85,0.1891892,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.8999999999999999,0.09543569,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.95,0.027237354,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.5,0.64285713,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.55,0.64285713,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.6,0.64285713,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.65,0.6312057,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.7,0.5972222,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.75,0.5231788,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.8,0.47435898,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.85,0.3690476,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.8999999999999999,0.16161616,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.95,0.017699115,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.5,0.61538464,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.55,0.61538464,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.6,0.61538464,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.65,0.5949367,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.7,0.5949367,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.75,0.5,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.8,0.3846154,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.85,0.23529412,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.8999999999999999,0.09565217,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.95,0.008,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.5,0.609375,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.55,0.609375,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.6,0.609375,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.65,0.609375,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.7,0.609375,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.75,0.609375,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.8,0.56060606,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.85,0.3918919,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.8999999999999999,0.22619048,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.95,0.05102041,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.5,0.6835443,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.55,0.6625,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.6,0.6419753,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.65,0.5833333,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.7,0.52873564,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.75,0.46153846,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.8,0.34343433,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.85,0.2090909,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.8999999999999999,0.09917355,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.95,0.047244094,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.5,0.70149255,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.55,0.6764706,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.6,0.6764706,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.65,0.62857145,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.7,0.6056338,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.75,0.5833333,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.8,0.5,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.85,0.4074074,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.8999999999999999,0.2,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.95,0.017857144,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.5,0.78504676,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.55,0.7522936,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.6,0.70535713,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.65,0.6754386,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.7,0.6465517,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.75,0.63247865,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.8,0.55284554,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.85,0.42537314,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.8999999999999999,0.22435898,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.95,0.043715846,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.5,0.70212764,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.55,0.70212764,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.6,0.68421054,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.65,0.6666667,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.7,0.61616164,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.75,0.5686275,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.8,0.52380955,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.85,0.49532712,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.8999999999999999,0.39130434,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.95,0.08108108,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.5,0.7980769,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.55,0.7641509,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.6,0.7641509,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.65,0.7155963,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.7,0.7,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.75,0.5982906,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.8,0.3955224,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.85,0.1910828,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.8999999999999999,0.08092485,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.95,0.050561797,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.5,0.64705884,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.55,0.61538464,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.6,0.61538464,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.65,0.61538464,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.7,0.61538464,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.75,0.61538464,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.8,0.5,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.85,0.4,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.8999999999999999,0.19148937,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.95,0.018181818,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.5,0.8367347,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.55,0.8181818,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.6,0.8,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.65,0.8,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.7,0.7821782,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.75,0.74757284,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.8,0.59292036,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.85,0.4516129,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.8999999999999999,0.2080537,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.95,0.046511628,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.5,0.6344086,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.55,0.61702126,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.6,0.61702126,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.65,0.61702126,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.7,0.61702126,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.75,0.61702126,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.8,0.5833333,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.85,0.5510204,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.8999999999999999,0.35714287,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.95,0.04109589,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.5,0.6826923,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.55,0.6509434,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.6,0.6203704,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.65,0.5625,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.7,0.47058824,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.75,0.35658914,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.8,0.19863014,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.85,0.11464968,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.8999999999999999,0.047904193,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.95,0.0057471264,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.5,0.7378641,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.55,0.72115386,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.6,0.72115386,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.65,0.7047619,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.7,0.6728972,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.75,0.59821427,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.8,0.52991456,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.85,0.40944883,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.8999999999999999,0.18543047,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.95,0.022857143,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.5,0.75510204,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.55,0.72,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.6,0.69736844,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.65,0.6862745,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.7,0.65384614,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.75,0.60248446,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.8,0.55421686,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.85,0.4021739,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.8999999999999999,0.19444445,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.95,0.036144577,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.5,0.59398496,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.55,0.58208954,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.6,0.5703704,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.65,0.5703704,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.7,0.5703704,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.75,0.5588235,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.8,0.52517986,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.85,0.48251748,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.8999999999999999,0.33333334,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.95,0.06532663,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.5,0.722973,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.55,0.7114094,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.6,0.67763156,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.65,0.65584415,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.7,0.613924,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.75,0.49122807,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.8,0.4010989,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.85,0.25,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.8999999999999999,0.14864865,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.95,0.045081966,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.5,0.6971831,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.55,0.66206896,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.6,0.66206896,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.65,0.66206896,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.7,0.66206896,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.75,0.6283784,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.8,0.5448718,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.85,0.45180723,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.8999999999999999,0.22335026,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.95,0.043290045,mScarlet_in_PAG
STAPLE_revised,2332_mask.png,test,1,0.5,0.8695652,YFP_in_CTX
STAPLE_revised,2332_mask.png,test,1,0.55,0.8695652,YFP_in_CTX
STAPLE_revised,2332_mask.png,test,1,0.6,0.8695652,YFP_in_CTX
